timestamp,rocket-pool-eth_closeprice,the-graph_closeprice,algorand_closeprice,whitebit_closeprice,usdd_closeprice,blockstack_closeprice,immutable-x_closeprice,xdce-crowd-sale_closeprice,havven_closeprice,elrond-erd-2_closeprice,frax_closeprice,eos_closeprice,theta-token_closeprice,injective-protocol_closeprice,tezos_closeprice,the-sandbox_closeprice,bitget-token_closeprice,axie-infinity_closeprice,bitcoin-cash-sv_closeprice,radix_closeprice
2022-11-15,1322.2807733378847,0.06392883272375242,0.26277555902826244,5.4903513366609245,0.9850185275668694,0.22428259755527008,0.42883867343058024,0.02499507365839239,1.8168832434814173,44.147614807313666,0.9971729545657153,0.914727066710459,0.8985538248612054,1.7546085837322198,1.016309580447369,0.5929399784195445,0.1844034269468054,7.3290905744389425,40.050793365704784,0.051677154769601864
2022-11-16,1330.3273085035464,0.06453112502958665,0.2835391586050692,5.473031441115856,0.9877325972109785,0.25061370199209393,0.4249941989508461,0.02553118485318554,1.7908695105386974,43.46797888345657,0.9989954650016681,0.9276816578976135,0.9222310866502178,1.7918160798279053,1.027639221717605,0.604192270910991,0.18170132585836654,7.333377616439973,39.19593254146978,0.05190075827160072
2022-11-17,1298.329038582549,0.06225824913371415,0.27817435667423074,5.433539133061704,0.9862127719276332,0.24074797133757675,0.4111208703241185,0.024788061022703395,1.8010248937395767,42.34692024343267,1.0024395936639798,0.9006848699271776,0.8978183250495083,1.7476819119894298,0.9904505353660085,0.5909794838056053,0.17730670898904977,7.15323901708874,38.701232185493694,0.04729769483285813
2022-11-18,1276.2289387737876,0.06087695079306209,0.2699258203753713,5.4251260458507735,0.9871073737330527,0.232572760594358,0.40391702578911376,0.025091037050526788,1.7242758250357715,43.25534535160441,0.9977383659792968,0.9018078635777016,0.8821216319894849,1.7169333951172456,0.9775341413900148,0.580359909288297,0.17980519234492323,7.226652288910872,39.1699714708063,0.04730352812296119
2022-11-19,1288.9068273876373,0.06085549111153206,0.2989167116169358,5.348548804038548,0.991129770899059,0.24687757468573096,0.4053891763435447,0.025010993536862022,1.757493751313658,42.94913040733445,0.999277267725225,0.9014860938547662,0.9054384686012424,1.741094586720354,0.9830454458573488,0.5838036129889016,0.18153188667509434,7.25950922319712,39.35446829089384,0.047352525282260194
2022-11-20,1295.1775800414068,0.06035725814234262,0.30201987018283044,5.341619939338086,0.9931925629746106,0.24166837284500256,0.4217358639073272,0.025459694464200322,1.7456556039427908,43.025863336461285,1.0003480212164026,0.9049155397911534,0.9065501888023324,1.7006100928421495,1.0008547568158084,0.6018185750243853,0.18158938907258054,7.213664672619784,39.17215330537743,0.04550399834034714
2022-11-21,1213.3043549030394,0.05718271747347727,0.25879222785958367,5.234131953396932,0.989833753196175,0.22856850859212594,0.3935412657050727,0.02466181309129945,1.6703254924216269,41.35485556432526,1.000102642896596,0.8742675477458287,0.8535285885857999,1.5759292473231494,0.9807006294045437,0.5526249937743545,0.17961474514724227,6.652446577170094,38.11813488987157,0.041526274497546194
2022-11-22,1181.4526171842929,0.05398709150047358,0.24717042605213935,5.004409554748697,0.9914307217576223,0.22200597309614506,0.41501112960471803,0.023937175352920916,1.5978702112961018,40.67374946640107,1.0006577990767607,0.8499463167399519,0.8330517802146917,1.5685218416633688,0.9409139685055461,0.5386073894110681,0.17914045385917143,6.335428999928731,37.10291898737193,0.040822881651318185
2022-11-23,1212.3374251285932,0.05501802186735873,0.24137555278849743,4.889589713810986,0.9941385420343161,0.2279647889715652,0.42919564092419404,0.023925001913187978,1.682921419055076,41.16933346200651,0.9984232688957485,0.8775910201313993,0.8503468763746187,1.5894986483667235,0.9691613591526324,0.5562744821916775,0.18083183796264501,6.909005757591531,38.3951954242037,0.03778299182273697
2022-11-24,1275.3121812445618,0.062316576125758374,0.24843746059563998,4.927942388734348,0.9911258295813973,0.23736942285620202,0.4535213329712738,0.024283923720146313,1.7363151492900721,42.43216541832589,0.9968039606708009,0.9113452233809995,0.889566907143713,1.6965723890067168,1.0071363140508025,0.5739891880164049,0.18340180118595514,7.01285198061167,40.019561190203916,0.03940795160796893
